,run_length,genres,release_date,rating,movie_rated_pg-13,movie_rated_r,movie_rated_pg,movie_rated_g,movie_rated_not rated,movie_rated_approved,movie_rated_passed,movie_rated_nc-17,movie_rated_tv-ma,movie_rated_null,movie_rated_gp,movie_rated_m/pg,movie_rated_tv-14,movie_rated_tv-pg
1366,2h 17min,Drama; Mystery; Thriller; ,2,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,2h 5min,Crime; Drama; Thriller; ,8,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1368,1h 46min,Action; Crime; Thriller; ,5,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1369,1h 51min,Action; Crime; Thriller; ,4,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1370,2h 9min,Drama; Mystery; Thriller; ,8,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1371,1h 52min,Mystery; Sci-Fi; Thriller; ,5,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1372,2h 11min,Action; Adventure; Thriller; ,6,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1373,1h 44min,Horror; Mystery; Thriller; ,7,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1374,2h 4min,Action; Thriller; ,6,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1375,2h 12min,Action; Crime; Thriller; ,8,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1376,2h 6min,Action; Adventure; Thriller; ,4,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1377,1h 56min,Action; Adventure; Thriller; ,5,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1378,1h 43min,Action; Adventure; Thriller; ,7,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1379,2h 24min,Drama; Mystery; Thriller; ,9,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1380,2h 18min,Drama; Thriller; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1381,2h 2min,Action; Crime; Thriller; ,5,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1382,2h 27min,Drama; Mystery; Thriller; ,9,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1383,2h 34min,Crime; Drama; Thriller; ,11,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1384,2h 3min,Action; Adventure; Thriller; ,4,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1385,2h 16min,Action; Adventure; Thriller; ,5,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,2h 4min,Action; Drama; Thriller; ,2,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1387,2h 10min,Action; Thriller; ,11,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1388,2h 16min,Action; Sci-Fi; Thriller; ,6,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1389,1h 53min,Action; Sci-Fi; Thriller; ,5,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1390,2h 39min,Drama; Mystery; Thriller; ,6,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1391,2h 5min,Drama; Romance; Thriller; ,1,4.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1392,1h 40min,Action; Mystery; Thriller; ,6,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1393,2h 16min,Adventure; Mystery; Thriller; ,8,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1394,1h 43min,Action; Adventure; Thriller; ,7,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1395,1h 32min,Action; Thriller; ,9,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1396,2h 10min,Drama; Mystery; Thriller; ,5,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1397,1h 32min,Action; Crime; Thriller; ,9,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1398,2h 15min,Action; Adventure; Thriller; ,7,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1399,2h 22min,Drama; History; Thriller; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1400,2h 33min,Adventure; Drama; War; ,7,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1401,2h 49min,Drama; War; ,6,8.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1402,1h 56min,Drama; War; ,6,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1403,1h 58min,Drama; Fantasy; War; ,0,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1404,2h 27min,Drama; Mystery; War; ,7,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1405,1h 42min,Drama; Romance; War; ,0,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1406,2h 14min,Action; Drama; War; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1407,2h 11min,Drama; Thriller; War; ,6,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1408,2h 34min,Action; Drama; War; ,11,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1409,2h,Drama; War; ,1,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1410,1h 47min,Action; Comedy; War; ,7,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1411,2h 24min,Drama; History; War; ,0,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1412,1h 59min,Drama; War; ,0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1413,3h 3min,Drama; War; ,1,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1414,2h 11min,Drama; History; War; ,2,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1415,1h 48min,Comedy; Drama; War; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1416,1h 29min,Animation; Drama; War; ,6,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1417,2h 41min,Adventure; Drama; War; ,11,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1418,2h 5min,Comedy; Drama; War; ,2,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1419,1h 34min,Drama; War; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1420,2h 42min,Drama; Romance; War; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1421,1h 28min,Drama; War; ,11,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1422,2h 50min,Drama; War; ,0,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1423,2h 13min,Drama; Romance; War; ,0,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1424,2h 11min,Drama; Mystery; War; ,0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1425,1h 48min,Drama; Romance; War; ,1,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1426,1h 34min,Comedy; War; ,10,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1427,2h 11min,Drama; War; ,10,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1428,2h 24min,Action; Drama; War; ,0,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1429,2h 42min,Action; Drama; War; ,5,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1430,2h 15min,Action; Drama; War; ,10,8.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1431,2h 25min,Biography; Drama; War; ,0,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1432,2h 52min,Biography; Drama; War; ,3,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1433,1h 56min,Action; War; ,3,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1434,2h 5min,Action; Drama; War; ,7,5.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1435,2h 25min,Drama; Thriller; War; ,4,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1436,2h 17min,Drama; War; ,9,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1437,1h 51min,Drama; History; War; ,3,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1438,3h 17min,Drama; Romance; War; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1439,2h 59min,Drama; War; ,11,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1440,1h 56min,Comedy; Drama; War; ,2,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1441,2h 30min,Action; Adventure; War; ,9,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1442,2h 14min,Action; Drama; War; ,5,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1443,1h 46min,Comedy; War; ,5,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1444,2h 32min,Drama; War; ,7,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1445,2h 50min,Drama; Romance; War; ,4,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1446,1h 9min,Comedy; War; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1447,2h 47min,Comedy; Drama; War; ,5,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448,1h 57min,Drama; Horror; War; ,4,5.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1449,2h 22min,Drama; War; ,9,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1450,1h 53min,Drama; History; War; ,11,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1451,2h 1min,Drama; War; ,8,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1452,2h 38min,Action; Adventure; War; ,2,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1453,2h 55min,Drama; History; War; ,5,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1454,2h,Comedy; Drama; War; ,7,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1455,2h 5min,Drama; War; ,1,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1456,2h 7min,Drama; War; ,2,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1457,2h 24min,Adventure; Comedy; War; ,5,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1458,1h 38min,Comedy; Drama; War; ,8,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1459,2h 8min,Drama; Thriller; War; ,3,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1460,1h 47min,Drama; War; ,5,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1461,2h 9min,Adventure; History; War; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1462,1h 58min,Drama; Romance; War; ,7,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1463,2h 18min,Action; Drama; War; ,0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1464,2h 14min,Drama; War; ,10,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1465,1h 53min,Crime; Drama; War; ,7,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1466,2h 2min,Comedy; Drama; War; ,4,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1467,2h 10min,Drama; War; ,11,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1468,1h 41min,Drama; War; ,4,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1469,2h 20min,Action; Drama; War; ,8,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1470,1h 25min,Comedy; War; ,6,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1471,2h 18min,Drama; History; War; ,5,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1472,1h 41min,Action; Adventure; War; ,7,5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1473,2h 7min,Drama; Romance; War; ,1,4.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1474,1h 53min,Drama; War; ,8,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1475,2h 42min,Drama; History; War; ,9,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1476,2h 4min,Drama; Romance; War; ,7,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1477,1h 58min,Action; Comedy; War; ,11,5.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1478,2h 3min,Drama; Thriller; War; ,0,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1479,1h 44min,Drama; War; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1480,2h 14min,Drama; War; ,0,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1481,2h 18min,Drama; War; Western; ,6,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1482,1h 56min,Drama; Sport; War; ,6,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1483,1h 39min,Comedy; War; ,2,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1484,1h 37min,Drama; War; ,0,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
